conversion_id,click_id,affiliate_id,merchant_id,campaign_id,customer_id,product_id,session_id,converted_at,order_id,quantity,order_value,commission_rate,commission_earned,order_status,return_status
CONV_SYN_00000231,CLK_SYN_00005604,AFF002,MER0012,CAMP0008,CUST004589,B09YZA234,SES00458902,2024-10-26 09:13:13,ORD_SYN_00000231,1,199.99,0.02,4.0,Delivered,Not Returned
CONV_SYN_00000183,CLK_SYN_00001766,AFF016,MER0088,CAMP0035,CUST004788,B09YZA901,SES00478803,2024-10-26 12:20:14,ORD_SYN_00000183,1,199.99,0.03,6.0,Delivered,Not Returned
CONV_SYN_00001156,CLK_SYN_00004869,AFF003,MER0030,CAMP0050,CUST003397,B07GHI456,SES00339701,2024-10-26 20:19:29,ORD_SYN_00001156,2,299.98,0.035,10.5,Delivered,Not Returned
CONV_SYN_00000797,CLK_SYN_00002686,AFF015,MER0019,CAMP0041,CUST000635,B07GHI456,SES00063503,2024-10-27 02:59:54,ORD_SYN_00000797,1,149.99,0.035,5.25,Cancelled,Not Returned
CONV_SYN_00000300,CLK_SYN_00000084,AFF014,MER0003,CAMP0010,CUST000835,B08EFG123,SES00083503,2024-10-27 08:06:49,ORD_SYN_00000300,1,79.99,0.03,2.4,Cancelled,Returned
CONV_SYN_00000817,CLK_SYN_00006627,AFF004,MER0001,CAMP0045,CUST000767,B07DEF123,SES00076701,2024-10-27 08:16:24,ORD_SYN_00000817,1,99.99,0.03,3.0,Delivered,Not Returned
CONV_SYN_00000810,CLK_SYN_00001888,AFF020,MER0043,CAMP0032,CUST000479,B07PQR345,SES00047902,2024-10-27 11:03:38,ORD_SYN_00000810,3,1197.0,0.02,23.94,Delivered,Not Returned
CONV_SYN_00001365,CLK_SYN_00009947,AFF015,MER0027,CAMP0019,CUST004497,B09YZA567,SES00449701,2024-10-27 15:48:57,ORD_SYN_00001365,1,49.99,0.03,1.5,Delivered,Returned
CONV_SYN_00001391,CLK_SYN_00006318,AFF008,MER0075,CAMP0025,CUST003917,B08JKL789,SES00391703,2024-10-27 18:28:13,ORD_SYN_00001391,1,25.99,0.04,1.04,Delivered,Returned
CONV_SYN_00001709,CLK_SYN_00008976,AFF009,MER0072,CAMP0044,CUST002583,B07PQR345,SES00258303,2024-10-28 00:40:59,ORD_SYN_00001709,1,399.0,0.02,7.98,Delivered,Not Returned
CONV_SYN_00000915,CLK_SYN_00003904,AFF010,MER0059,CAMP0001,CUST004770,B09YZA567,SES00477002,2024-10-28 00:45:44,ORD_SYN_00000915,1,49.99,0.03,1.5,Delivered,Returned
CONV_SYN_00001418,CLK_SYN_00002682,AFF017,MER0045,CAMP0001,CUST000588,B07VWX567,SES00058801,2024-10-28 02:08:04,ORD_SYN_00001418,1,99.0,0.025,2.48,Delivered,Not Returned
CONV_SYN_00000053,CLK_SYN_00002698,AFF006,MER0081,CAMP0037,CUST002884,B07MNO678,SES00288401,2024-10-28 11:32:08,ORD_SYN_00000053,1,34.99,0.04,1.4,Cancelled,Not Returned
CONV_SYN_00000866,CLK_SYN_00006220,AFF014,MER0092,CAMP0035,CUST002013,B09HIJ890,SES00201301,2024-10-28 21:16:18,ORD_SYN_00000866,1,299.99,0.025,7.5,Delivered,Not Returned
CONV_SYN_00001381,CLK_SYN_00006615,AFF012,MER0057,CAMP0016,CUST004805,B09DEF123,SES00480502,2024-10-29 00:55:51,ORD_SYN_00001381,1,1199.0,0.015,17.98,Delivered,Not Returned
CONV_SYN_00001339,CLK_SYN_00004102,AFF016,MER0003,CAMP0010,CUST004533,B08QRST678,SES00453302,2024-10-29 01:57:06,ORD_SYN_00001339,1,199.99,0.02,4.0,Delivered,Not Returned
CONV_SYN_00001503,CLK_SYN_00004777,AFF005,MER0089,CAMP0045,CUST001940,B09XYZ234,SES00194003,2024-10-29 04:50:34,ORD_SYN_00001503,1,348.0,0.02,6.96,Delivered,Not Returned
CONV_SYN_00001835,CLK_SYN_00001237,AFF003,MER0038,CAMP0044,CUST003471,B09VWX234,SES00347102,2024-10-29 08:23:56,ORD_SYN_00001835,1,599.0,0.02,11.98,Delivered,Returned
CONV_SYN_00001276,CLK_SYN_00004735,AFF010,MER0054,CAMP0007,CUST002667,B08STU901,SES00266703,2024-10-29 20:30:05,ORD_SYN_00001276,1,379.99,0.025,9.5,Delivered,Not Returned
CONV_SYN_00001313,CLK_SYN_00006289,AFF008,MER0008,CAMP0010,CUST001561,B07MNO012,SES00156102,2024-10-29 20:43:26,ORD_SYN_00001313,1,99.99,0.03,3.0,Delivered,Returned
CONV_SYN_00001984,CLK_SYN_00003631,AFF008,MER0008,CAMP0037,CUST003343,B07MNO678,SES00334303,2024-10-29 20:43:52,ORD_SYN_00001984,1,34.99,0.04,1.4,Delivered,Returned
CONV_SYN_00001903,CLK_SYN_00002561,AFF001,MER0024,CAMP0025,CUST001260,B07BCD890,SES00126002,2024-10-29 21:19:14,ORD_SYN_00001903,1,799.99,0.02,16.0,Delivered,Not Returned
CONV_SYN_00001177,CLK_SYN_00009214,AFF014,MER0032,CAMP0009,CUST004171,B09GHI456,SES00417102,2024-10-29 23:07:05,ORD_SYN_00001177,1,99.99,0.03,3.0,Delivered,Not Returned
CONV_SYN_00001489,CLK_SYN_00005610,AFF017,MER0063,CAMP0009,CUST004996,B08ABC890,SES00499603,2024-10-30 00:51:46,ORD_SYN_00001489,1,249.99,0.025,6.25,Cancelled,Not Returned
CONV_SYN_00001868,CLK_SYN_00003617,AFF006,MER0052,CAMP0020,CUST002384,B07GHI789,SES00238401,2024-10-30 04:32:55,ORD_SYN_00001868,2,358.0,0.02,7.16,Cancelled,Not Returned
CONV_SYN_00001863,CLK_SYN_00008759,AFF020,MER0014,CAMP0017,CUST001981,B09GHI456,SES00198102,2024-10-30 17:46:17,ORD_SYN_00001863,1,99.99,0.03,3.0,Delivered,Not Returned
CONV_SYN_00000832,CLK_SYN_00003631,AFF008,MER0008,CAMP0037,CUST003343,B07MNO678,SES00334303,2024-10-31 14:20:28,ORD_SYN_00000832,1,34.99,0.04,1.4,Delivered,Not Returned
CONV_SYN_00000396,CLK_SYN_00004703,AFF008,MER0032,CAMP0018,CUST002467,B09PQR901,SES00246701,2024-10-31 17:13:51,ORD_SYN_00000396,1,349.99,0.02,7.0,Delivered,Not Returned
CONV_SYN_00000401,CLK_SYN_00006124,AFF006,MER0065,CAMP0002,CUST000363,B09PQR345,SES00036302,2024-11-01 08:52:30,ORD_SYN_00000401,1,89.99,0.03,2.7,Delivered,Not Returned
CONV_SYN_00000218,CLK_SYN_00000515,AFF003,MER0053,CAMP0042,CUST002316,B07MNO678,SES00231601,2024-11-01 12:27:14,ORD_SYN_00000218,1,34.99,0.04,1.4,Cancelled,Not Returned
CONV_SYN_00000267,CLK_SYN_00008949,AFF011,MER0008,CAMP0007,CUST004277,B08JKL789,SES00427703,2024-11-01 17:23:38,ORD_SYN_00000267,1,25.99,0.04,1.04,Delivered,Not Returned
CONV_SYN_00000478,CLK_SYN_00006743,AFF011,MER0017,CAMP0016,CUST003691,B09GHI123,SES00369103,2024-11-01 17:56:36,ORD_SYN_00000478,1,179.99,0.025,4.5,Cancelled,Not Returned
CONV_SYN_00001706,CLK_SYN_00000616,AFF001,MER0073,CAMP0046,CUST001883,B08JKL012,SES00188302,2024-11-01 19:25:02,ORD_SYN_00001706,1,219.0,0.02,4.38,Delivered,Not Returned
CONV_SYN_00000527,CLK_SYN_00000789,AFF002,MER0031,CAMP0021,CUST004842,B09PQR678,SES00484202,2024-11-02 12:26:09,ORD_SYN_00000527,1,399.99,0.02,8.0,Cancelled,Returned
CONV_SYN_00000322,CLK_SYN_00003338,AFF017,MER0009,CAMP0045,CUST003390,B08JKL345,SES00339003,2024-11-02 14:55:30,ORD_SYN_00000322,1,349.95,0.02,7.0,Delivered,Not Returned
CONV_SYN_00000010,CLK_SYN_00008730,AFF008,MER0031,CAMP0002,CUST003593,B09DEF123,SES00359301,2024-11-02 15:09:16,ORD_SYN_00000010,1,1199.0,0.015,17.98,Delivered,Not Returned
CONV_SYN_00001244,CLK_SYN_00004734,AFF001,MER0089,CAMP0030,CUST000422,B09DEF123,SES00042202,2024-11-02 16:35:08,ORD_SYN_00001244,1,1199.0,0.015,17.98,Delivered,Not Returned
CONV_SYN_00001787,CLK_SYN_00007278,AFF002,MER0065,CAMP0049,CUST000328,B09YZA234,SES00032802,2024-11-03 01:54:28,ORD_SYN_00001787,1,199.99,0.02,4.0,Delivered,Returned
CONV_SYN_00001124,CLK_SYN_00002072,AFF009,MER0035,CAMP0043,CUST001531,B09PQR345,SES00153101,2024-11-03 02:35:15,ORD_SYN_00001124,1,89.99,0.03,2.7,Delivered,Not Returned
CONV_SYN_00001034,CLK_SYN_00004897,AFF017,MER0046,CAMP0029,CUST000627,B09YZA901,SES00062701,2024-11-03 07:02:45,ORD_SYN_00001034,1,199.99,0.03,6.0,Delivered,Not Returned
CONV_SYN_00000103,CLK_SYN_00003169,AFF001,MER0099,CAMP0030,CUST004365,B07PQR345,SES00436502,2024-11-03 14:00:23,ORD_SYN_00000103,1,399.0,0.02,7.98,Delivered,Not Returned
CONV_SYN_00001261,CLK_SYN_00005766,AFF016,MER0001,CAMP0041,CUST001553,B08STU678,SES00155302,2024-11-03 14:58:16,ORD_SYN_00001261,1,69.99,0.03,2.1,Delivered,Not Returned
CONV_SYN_00001205,CLK_SYN_00009278,AFF016,MER0080,CAMP0017,CUST003401,B08STU901,SES00340103,2024-11-03 18:53:04,ORD_SYN_00001205,1,379.99,0.025,9.5,Delivered,Returned
CONV_SYN_00001578,CLK_SYN_00002366,AFF019,MER0051,CAMP0016,CUST003736,B09GHI456,SES00373601,2024-11-04 04:39:12,ORD_SYN_00001578,1,99.99,0.03,3.0,Delivered,Not Returned
CONV_SYN_00000954,CLK_SYN_00004295,AFF012,MER0077,CAMP0022,CUST001883,B09DEF123,SES00188302,2024-11-04 14:22:42,ORD_SYN_00000954,1,1199.0,0.015,17.98,Delivered,Not Returned
CONV_SYN_00001331,CLK_SYN_00003088,AFF014,MER0083,CAMP0011,CUST003582,B08YZA567,SES00358203,2024-11-04 15:42:49,ORD_SYN_00001331,1,89.99,0.03,2.7,Delivered,Not Returned
CONV_SYN_00001211,CLK_SYN_00009558,AFF020,MER0077,CAMP0036,CUST000101,B08ABC567,SES00010103,2024-11-04 19:44:54,ORD_SYN_00001211,1,59.99,0.03,1.8,Delivered,Not Returned
CONV_SYN_00001164,CLK_SYN_00002735,AFF013,MER0046,CAMP0043,CUST001256,B08ABC567,SES00125603,2024-11-05 12:07:23,ORD_SYN_00001164,1,59.99,0.03,1.8,Delivered,Returned
CONV_SYN_00000857,CLK_SYN_00006233,AFF004,MER0035,CAMP0036,CUST002652,B07TUVW901,SES00265202,2024-11-05 13:07:48,ORD_SYN_00000857,1,149.95,0.025,3.75,Delivered,Not Returned
CONV_SYN_00000665,CLK_SYN_00007141,AFF020,MER0070,CAMP0040,CUST000341,B09HIJ890,SES00034102,2024-11-05 18:44:55,ORD_SYN_00000665,1,299.99,0.025,7.5,Delivered,Not Returned
CONV_SYN_00001630,CLK_SYN_00008024,AFF012,MER0008,CAMP0018,CUST003598,B09MNOP345,SES00359802,2024-11-06 06:45:59,ORD_SYN_00001630,1,79.99,0.03,2.4,Delivered,Not Returned
CONV_SYN_00000043,CLK_SYN_00004856,AFF019,MER0085,CAMP0038,CUST002770,B09YZA234,SES00277001,2024-11-06 08:05:55,ORD_SYN_00000043,1,199.99,0.02,4.0,Cancelled,Not Returned
CONV_SYN_00000706,CLK_SYN_00007222,AFF018,MER0051,CAMP0037,CUST001128,B07BCD890,SES00112803,2024-11-06 10:13:20,ORD_SYN_00000706,1,799.99,0.02,16.0,Delivered,Not Returned
CONV_SYN_00001576,CLK_SYN_00004040,AFF010,MER0065,CAMP0041,CUST003943,B09YZA234,SES00394302,2024-11-06 17:27:43,ORD_SYN_00001576,1,199.99,0.02,4.0,Delivered,Not Returned
CONV_SYN_00001496,CLK_SYN_00003001,AFF004,MER0028,CAMP0015,CUST002402,B09MNOP345,SES00240201,2024-11-06 21:39:04,ORD_SYN_00001496,1,79.99,0.03,2.4,Cancelled,Not Returned
CONV_SYN_00000257,CLK_SYN_00003203,AFF007,MER0025,CAMP0002,CUST000602,B09GHI789,SES00060203,2024-11-07 14:48:04,ORD_SYN_00000257,1,49.99,0.04,2.0,Delivered,Not Returned
CONV_SYN_00001659,CLK_SYN_00000230,AFF020,MER0032,CAMP0023,CUST002977,B08STU234,SES00297703,2024-11-07 18:08:44,ORD_SYN_00001659,1,128.0,0.03,3.84,Cancelled,Returned
CONV_SYN_00000762,CLK_SYN_00009079,AFF005,MER0021,CAMP0012,CUST001070,B07MNO012,SES00107002,2024-11-07 20:05:57,ORD_SYN_00000762,1,99.99,0.03,3.0,Cancelled,Not Returned
CONV_SYN_00001084,CLK_SYN_00009067,AFF015,MER0039,CAMP0045,CUST004426,B08N5WRWNW,SES00442601,2024-11-08 09:02:00,ORD_SYN_00001084,1,49.99,0.04,2.0,Delivered,Not Returned
CONV_SYN_00001615,CLK_SYN_00000956,AFF010,MER0063,CAMP0002,CUST000552,B07MNO012,SES00055203,2024-11-08 09:43:54,ORD_SYN_00001615,1,99.99,0.03,3.0,Delivered,Returned
CONV_SYN_00001764,CLK_SYN_00004062,AFF011,MER0026,CAMP0027,CUST003214,B08ABC567,SES00321402,2024-11-08 10:29:55,ORD_SYN_00001764,1,59.99,0.03,1.8,Delivered,Not Returned
CONV_SYN_00001108,CLK_SYN_00001343,AFF008,MER0072,CAMP0033,CUST002732,B09HIJ890,SES00273201,2024-11-08 12:11:43,ORD_SYN_00001108,1,299.99,0.025,7.5,Delivered,Not Returned
CONV_SYN_00000076,CLK_SYN_00005833,AFF010,MER0043,CAMP0009,CUST003911,B08STU345,SES00391102,2024-11-08 13:55:30,ORD_SYN_00000076,1,349.99,0.025,8.75,Cancelled,Returned
CONV_SYN_00001068,CLK_SYN_00004838,AFF011,MER0020,CAMP0032,CUST001456,B07GHI789,SES00145603,2024-11-09 10:11:43,ORD_SYN_00001068,1,179.0,0.02,3.58,Cancelled,Returned
CONV_SYN_00001988,CLK_SYN_00004838,AFF011,MER0020,CAMP0032,CUST001456,B07GHI789,SES00145603,2024-11-09 14:17:43,ORD_SYN_00001988,1,179.0,0.02,3.58,Delivered,Not Returned
CONV_SYN_00001279,CLK_SYN_00002146,AFF017,MER0031,CAMP0006,CUST003543,B07DEF890,SES00354301,2024-11-09 14:55:07,ORD_SYN_00001279,1,25.99,0.04,1.04,Delivered,Not Returned
CONV_SYN_00000082,CLK_SYN_00001395,AFF018,MER0036,CAMP0026,CUST000813,B08ABC123,SES00081301,2024-11-09 17:19:58,ORD_SYN_00000082,2,4990.0,0.015,74.85,Delivered,Not Returned
CONV_SYN_00000996,CLK_SYN_00003848,AFF013,MER0096,CAMP0046,CUST001056,B09PQR012,SES00105602,2024-11-09 18:41:48,ORD_SYN_00000996,1,399.0,0.02,7.98,Delivered,Returned
CONV_SYN_00000628,CLK_SYN_00006517,AFF003,MER0014,CAMP0034,CUST001469,B09PQR012,SES00146903,2024-11-09 21:33:25,ORD_SYN_00000628,1,399.0,0.02,7.98,Delivered,Not Returned
CONV_SYN_00001321,CLK_SYN_00004625,AFF013,MER0068,CAMP0019,CUST000969,B08EFG123,SES00096901,2024-11-09 22:46:51,ORD_SYN_00001321,1,79.99,0.03,2.4,Delivered,Not Returned
CONV_SYN_00000900,CLK_SYN_00004002,AFF015,MER0072,CAMP0004,CUST000625,B07TUVW901,SES00062502,2024-11-10 01:20:26,ORD_SYN_00000900,1,149.95,0.025,3.75,Delivered,Not Returned
CONV_SYN_00001636,CLK_SYN_00007296,AFF016,MER0031,CAMP0038,CUST000305,B08JKL345,SES00030502,2024-11-10 06:27:43,ORD_SYN_00001636,1,349.95,0.02,7.0,Delivered,Not Returned
CONV_SYN_00001882,CLK_SYN_00003704,AFF011,MER0030,CAMP0025,CUST000905,B09GHI123,SES00090501,2024-11-10 08:31:11,ORD_SYN_00001882,1,179.99,0.025,4.5,Delivered,Not Returned
CONV_SYN_00000449,CLK_SYN_00009368,AFF018,MER0040,CAMP0009,CUST004305,B07DEF890,SES00430501,2024-11-10 10:41:44,ORD_SYN_00000449,1,25.99,0.04,1.04,Delivered,Not Returned
CONV_SYN_00001345,CLK_SYN_00000643,AFF007,MER0094,CAMP0025,CUST001226,B09VWX234,SES00122602,2024-11-10 19:27:12,ORD_SYN_00001345,2,1198.0,0.02,23.96,Cancelled,Not Returned
CONV_SYN_00001043,CLK_SYN_00003785,AFF005,MER0073,CAMP0046,CUST002732,B08ABC890,SES00273201,2024-11-10 20:24:05,ORD_SYN_00001043,1,249.99,0.025,6.25,Delivered,Returned
CONV_SYN_00001952,CLK_SYN_00007881,AFF014,MER0074,CAMP0002,CUST002914,B08ABC123,SES00291401,2024-11-11 01:40:53,ORD_SYN_00001952,1,2495.0,0.015,37.42,Cancelled,Returned
CONV_SYN_00001671,CLK_SYN_00009900,AFF010,MER0026,CAMP0028,CUST002919,B07MNO678,SES00291902,2024-11-11 04:29:47,ORD_SYN_00001671,2,69.98,0.04,2.8,Cancelled,Returned
CONV_SYN_00000911,CLK_SYN_00000643,AFF007,MER0094,CAMP0025,CUST001226,B09VWX234,SES00122602,2024-11-11 05:57:12,ORD_SYN_00000911,1,599.0,0.02,11.98,Delivered,Not Returned
CONV_SYN_00001573,CLK_SYN_00005112,AFF007,MER0078,CAMP0020,CUST004997,B08STU345,SES00499703,2024-11-11 07:40:07,ORD_SYN_00001573,2,699.98,0.025,17.5,Delivered,Returned
CONV_SYN_00001046,CLK_SYN_00007920,AFF013,MER0083,CAMP0005,CUST002530,B07DEF123,SES00253001,2024-11-11 11:54:08,ORD_SYN_00001046,1,99.99,0.03,3.0,Delivered,Not Returned
CONV_SYN_00001351,CLK_SYN_00005608,AFF014,MER0021,CAMP0010,CUST004085,B09YZA567,SES00408503,2024-11-11 14:21:43,ORD_SYN_00001351,1,49.99,0.03,1.5,Delivered,Not Returned
CONV_SYN_00001900,CLK_SYN_00008182,AFF017,MER0016,CAMP0002,CUST002209,B09YZA234,SES00220901,2024-11-11 16:33:47,ORD_SYN_00001900,3,599.97,0.02,12.0,Cancelled,Not Returned
CONV_SYN_00000707,CLK_SYN_00004817,AFF012,MER0090,CAMP0015,CUST003774,B09GHI123,SES00377401,2024-11-11 17:48:07,ORD_SYN_00000707,1,179.99,0.025,4.5,Delivered,Not Returned
CONV_SYN_00001172,CLK_SYN_00003733,AFF012,MER0052,CAMP0018,CUST001540,B08ABC123,SES00154002,2024-11-11 17:51:43,ORD_SYN_00001172,1,2495.0,0.015,37.42,Delivered,Not Returned
CONV_SYN_00001612,CLK_SYN_00003936,AFF009,MER0057,CAMP0016,CUST001203,B07GHI456,SES00120302,2024-11-12 03:16:43,ORD_SYN_00001612,1,149.99,0.035,5.25,Delivered,Returned
CONV_SYN_00001190,CLK_SYN_00007094,AFF011,MER0061,CAMP0013,CUST002605,B07MNO345,SES00260502,2024-11-12 10:06:48,ORD_SYN_00001190,1,59.99,0.04,2.4,Delivered,Returned
CONV_SYN_00000623,CLK_SYN_00002659,AFF007,MER0086,CAMP0033,CUST002926,B08YZA567,SES00292601,2024-11-12 23:29:49,ORD_SYN_00000623,1,89.99,0.03,2.7,Delivered,Returned
CONV_SYN_00000083,CLK_SYN_00000568,AFF008,MER0011,CAMP0035,CUST003566,B07VWX234,SES00356603,2024-11-13 06:58:20,ORD_SYN_00000083,2,59.98,0.04,2.4,Delivered,Returned
CONV_SYN_00000022,CLK_SYN_00002744,AFF013,MER0020,CAMP0015,CUST000480,B07VWX567,SES00048002,2024-11-13 11:06:42,ORD_SYN_00000022,2,198.0,0.025,4.95,Delivered,Not Returned
CONV_SYN_00001045,CLK_SYN_00002744,AFF013,MER0020,CAMP0015,CUST000480,B07VWX567,SES00048002,2024-11-13 15:27:06,ORD_SYN_00001045,1,99.0,0.025,2.48,Delivered,Not Returned
CONV_SYN_00001274,CLK_SYN_00002122,AFF004,MER0001,CAMP0042,CUST003684,B07DEF456,SES00368401,2024-11-13 15:37:18,ORD_SYN_00001274,1,299.0,0.025,7.48,Delivered,Not Returned
CONV_SYN_00000865,CLK_SYN_00005360,AFF014,MER0036,CAMP0008,CUST003660,B07VWX234,SES00366003,2024-11-13 19:37:15,ORD_SYN_00000865,1,29.99,0.04,1.2,Delivered,Not Returned
CONV_SYN_00000592,CLK_SYN_00007199,AFF009,MER0093,CAMP0016,CUST003607,B07TUVW901,SES00360703,2024-11-13 22:25:49,ORD_SYN_00000592,1,149.95,0.025,3.75,Cancelled,Returned
CONV_SYN_00000963,CLK_SYN_00001831,AFF012,MER0093,CAMP0038,CUST000849,B07DEF890,SES00084903,2024-11-14 05:40:17,ORD_SYN_00000963,1,25.99,0.04,1.04,Delivered,Not Returned
CONV_SYN_00000796,CLK_SYN_00004785,AFF009,MER0045,CAMP0042,CUST003138,B07MNO012,SES00313803,2024-11-14 06:30:40,ORD_SYN_00000796,1,99.99,0.03,3.0,Delivered,Not Returned
CONV_SYN_00000349,CLK_SYN_00009420,AFF017,MER0064,CAMP0013,CUST003729,B08ABC567,SES00372901,2024-11-14 13:11:55,ORD_SYN_00000349,1,59.99,0.03,1.8,Cancelled,Not Returned
CONV_SYN_00001319,CLK_SYN_00000568,AFF008,MER0011,CAMP0035,CUST003566,B07VWX234,SES00356603,2024-11-14 20:15:08,ORD_SYN_00001319,1,29.99,0.04,1.2,Delivered,Not Returned
CONV_SYN_00000222,CLK_SYN_00002122,AFF004,MER0001,CAMP0042,CUST003684,B07DEF456,SES00368401,2024-11-14 20:34:54,ORD_SYN_00000222,2,598.0,0.025,14.95,Delivered,Not Returned
CONV_SYN_00001139,CLK_SYN_00008506,AFF014,MER0062,CAMP0009,CUST000355,B09PQR678,SES00035501,2024-11-14 23:38:22,ORD_SYN_00001139,1,399.99,0.02,8.0,Delivered,Not Returned
CONV_SYN_00000675,CLK_SYN_00006655,AFF014,MER0064,CAMP0013,CUST001791,B08STU234,SES00179103,2024-11-15 05:03:49,ORD_SYN_00000675,1,128.0,0.03,3.84,Delivered,Not Returned
CONV_SYN_00000568,CLK_SYN_00005666,AFF013,MER0013,CAMP0016,CUST001618,B07HGJKL12,SES00161801,2024-11-15 07:07:11,ORD_SYN_00000568,1,249.0,0.02,4.98,Delivered,Not Returned
CONV_SYN_00000570,CLK_SYN_00006655,AFF014,MER0064,CAMP0013,CUST001791,B08STU234,SES00179103,2024-11-15 09:00:13,ORD_SYN_00000570,1,128.0,0.03,3.84,Delivered,Not Returned
CONV_SYN_00000131,CLK_SYN_00001356,AFF004,MER0067,CAMP0047,CUST003214,B08N5WRWNW,SES00321401,2024-11-15 15:42:42,ORD_SYN_00000131,1,49.99,0.04,2.0,Delivered,Not Returned
CONV_SYN_00001508,CLK_SYN_00002260,AFF014,MER0043,CAMP0002,CUST004977,B07MNO789,SES00497701,2024-11-15 20:03:30,ORD_SYN_00001508,1,199.95,0.03,6.0,Delivered,Not Returned
CONV_SYN_00000287,CLK_SYN_00008796,AFF013,MER0094,CAMP0010,CUST004681,B09MNOP345,SES00468102,2024-11-15 21:15:32,ORD_SYN_00000287,2,159.98,0.03,4.8,Delivered,Not Returned
CONV_SYN_00001563,CLK_SYN_00009514,AFF017,MER0077,CAMP0038,CUST004508,B07MNO345,SES00450801,2024-11-15 23:16:02,ORD_SYN_00001563,1,59.99,0.04,2.4,Delivered,Returned
CONV_SYN_00001547,CLK_SYN_00004359,AFF013,MER0042,CAMP0006,CUST000959,B08STU345,SES00095902,2024-11-16 11:28:24,ORD_SYN_00001547,1,349.99,0.025,8.75,Cancelled,Returned
CONV_SYN_00001548,CLK_SYN_00007416,AFF007,MER0008,CAMP0010,CUST004189,B09YZA234,SES00418901,2024-11-16 18:17:28,ORD_SYN_00001548,1,199.99,0.02,4.0,Delivered,Not Returned
CONV_SYN_00000511,CLK_SYN_00002166,AFF019,MER0100,CAMP0025,CUST003183,B09PQR012,SES00318301,2024-11-16 23:53:01,ORD_SYN_00000511,1,399.0,0.02,7.98,Delivered,Returned
CONV_SYN_00001593,CLK_SYN_00003888,AFF019,MER0037,CAMP0040,CUST002190,B08YZA567,SES00219003,2024-11-17 02:50:53,ORD_SYN_00001593,1,89.99,0.03,2.7,Cancelled,Not Returned
CONV_SYN_00001461,CLK_SYN_00008753,AFF013,MER0028,CAMP0023,CUST003813,B07DEF123,SES00381302,2024-11-17 07:01:03,ORD_SYN_00001461,1,99.99,0.03,3.0,Delivered,Not Returned
CONV_SYN_00000042,CLK_SYN_00002455,AFF005,MER0007,CAMP0012,CUST004752,B08EFG123,SES00475201,2024-11-17 10:48:44,ORD_SYN_00000042,1,79.99,0.03,2.4,Cancelled,Not Returned
CONV_SYN_00001010,CLK_SYN_00009217,AFF016,MER0068,CAMP0049,CUST001742,B07PQR345,SES00174203,2024-11-17 21:27:04,ORD_SYN_00001010,1,399.0,0.02,7.98,Delivered,Not Returned
CONV_SYN_00001039,CLK_SYN_00009880,AFF020,MER0035,CAMP0033,CUST004507,B07PQR345,SES00450703,2024-11-18 02:34:50,ORD_SYN_00001039,1,399.0,0.02,7.98,Delivered,Returned
CONV_SYN_00000237,CLK_SYN_00005661,AFF016,MER0094,CAMP0022,CUST004146,B08JKL789,SES00414602,2024-11-18 04:39:26,ORD_SYN_00000237,2,51.98,0.04,2.08,Delivered,Returned
CONV_SYN_00001285,CLK_SYN_00000454,AFF008,MER0005,CAMP0036,CUST003075,B07EFG567,SES00307501,2024-11-18 13:32:27,ORD_SYN_00001285,1,449.95,0.025,11.25,Delivered,Not Returned
CONV_SYN_00000479,CLK_SYN_00006255,AFF012,MER0100,CAMP0006,CUST002595,B07MNO678,SES00259501,2024-11-18 17:32:12,ORD_SYN_00000479,2,69.98,0.04,2.8,Delivered,Returned
CONV_SYN_00001948,CLK_SYN_00003859,AFF017,MER0057,CAMP0024,CUST002290,B07HGJKL12,SES00229002,2024-11-19 06:53:18,ORD_SYN_00001948,1,249.0,0.02,4.98,Delivered,Returned
CONV_SYN_00000207,CLK_SYN_00008818,AFF001,MER0022,CAMP0048,CUST002351,B07DEF123,SES00235102,2024-11-19 08:49:36,ORD_SYN_00000207,3,299.97,0.03,9.0,Delivered,Returned
CONV_SYN_00001188,CLK_SYN_00001329,AFF004,MER0048,CAMP0024,CUST000170,B08MNO012,SES00017001,2024-11-19 15:26:54,ORD_SYN_00001188,1,149.99,0.03,4.5,Delivered,Not Returned
CONV_SYN_00000491,CLK_SYN_00006872,AFF017,MER0051,CAMP0029,CUST001422,B09GHI123,SES00142202,2024-11-20 08:35:38,ORD_SYN_00000491,1,179.99,0.025,4.5,Delivered,Not Returned
CONV_SYN_00000702,CLK_SYN_00002341,AFF013,MER0097,CAMP0006,CUST001632,B09GHI789,SES00163203,2024-11-20 12:17:28,ORD_SYN_00000702,1,49.99,0.04,2.0,Delivered,Not Returned
CONV_SYN_00001942,CLK_SYN_00008349,AFF012,MER0086,CAMP0011,CUST001859,B09GHI123,SES00185902,2024-11-20 13:14:42,ORD_SYN_00001942,1,179.99,0.025,4.5,Delivered,Not Returned
CONV_SYN_00000040,CLK_SYN_00003272,AFF018,MER0075,CAMP0024,CUST000020,B08EFG123,SES00002002,2024-11-20 15:03:33,ORD_SYN_00000040,1,79.99,0.03,2.4,Delivered,Not Returned
CONV_SYN_00001554,CLK_SYN_00002228,AFF003,MER0014,CAMP0005,CUST003209,B07TUVW901,SES00320902,2024-11-20 15:29:07,ORD_SYN_00001554,1,149.95,0.025,3.75,Delivered,Not Returned
